exports,schooling,growth,concentration,lnpop,fractionalization,dominance,civil.war
0.189999997615814,10,-1.682000041008,0.916000008583069,16.2939796447754,132,YES,NO
0.193000003695488,16,2.84299993515015,0.916000008583069,16.4362602233887,132,YES,NO
0.268999993801117,26,4.98600006103516,0.916000008583069,16.5892200469971,132,YES,NO
0.368000000715256,40,3.26099991798401,0.916000008583069,16.7423801422119,132,YES,NO
0.170000001788139,59,1.60199999809265,0.916000008583069,16.9010391235352,132,YES,NO
0.179000005125999,67,-1.4650000333786,0.916000008583069,17.0347900390625,132,YES,YES
0.217999994754791,66,-1.52600002288818,0.912999987602234,17.1515998840332,132,YES,YES
0.202000007033348,6,2.63299989700317,0.648000001907349,15.4603204727173,4446,NO,YES
0.202000007033348,9,1.85099995136261,0.648000001907349,15.5361299514771,4446,NO,YES
0.360000014305115,10,-9.32100009918213,0.648000001907349,15.6275596618652,4134,NO,YES
0.48199999332428,21,-1.59399998188019,0.648000001907349,15.7641296386719,3822,NO,YES
0.479000002145767,14,1.03900003433228,0.648000001907349,15.8953304290771,3822,NO,YES
0.476000010967255,12,-2.35599994659424,0.648000001907349,16.0378608703613,3822,NO,YES
0.0480000004172325,26,2.34899997711182,0.857999980449677,16.9193305969238,434,YES,NO
0.0500000007450581,42,2.32599997520447,0.857999980449677,16.991979598999,434,YES,NO
0.0419999994337559,5,1.4210000038147,0.857999980449677,17.0754909515381,465,YES,NO
0.0799999982118607,52,1.44700002670288,0.857999980449677,17.1517791748047,496,YES,NO
0.0740000009536743,66,-4.01000022888184,0.857999980449677,17.2268199920654,496,YES,NO
0.061999998986721,66,-2.46799993515015,0.857999980449677,17.2975807189941,496,YES,NO
0.104999996721745,63,2.51099991798401,0.971000015735626,16.2480697631836,1716,YES,NO
0.0920000001788139,84,3.96199989318848,0.971000015735626,16.3418006896973,1716,YES,NO
0.0939999967813492,87,1.35000002384186,0.971000015735626,16.4468994140625,1848,YES,NO
0.0979999974370003,70,1.68700003623962,0.971000015735626,16.5028095245361,2013,YES,NO
0.105999998748302,79,1.62999999523163,0.971000015735626,16.5728607177734,2013,YES,NO
0.0769999995827675,80,1.23099994659424,0.971000015735626,16.6525497436523,2013,YES,NO
0.0890000015497208,147,2.01900005340576,0.971000015735626,16.709379196167,2013,YES,NO
0.0419999994337559,52,3.55699992179871,0.46399998664856,15.7972002029419,252,NO,NO
0.0390000008046627,71,4.0149998664856,0.46399998664856,15.8205003738403,252,NO,NO
0.028999999165535,73,3.47699999809265,0.46399998664856,15.8378496170044,252,NO,NO
0.0390000008046627,103,3.24300003051758,0.46399998664856,15.837459564209,252,NO,NO
0.0379999987781048,103,1.14999997615814,0.46399998664856,15.8377199172974,252,NO,NO
0.0320000015199184,107,2.62899994850159,0.46399998664856,15.8600597381592,252,NO,NO
0.0270000007003546,107,0.990000009536743,0.46399998664856,15.9008102416992,252,NO,NO
0.256999999284744,82,1.85500001907349,0.836000025272369,12.3544902801514,1034,YES,NO
0.114000000059605,94,-0.888999998569489,0.836000025272369,12.4521503448486,1034,YES,NO
0.112999998033047,88,-2.01999998092651,0.836000025272369,12.5353803634644,1034,YES,NO
0.00800000037997961,40,-5.81599998474121,0.337000012397766,18.1538696289062,1792,YES,NO
0.0179999992251396,26,2.51099991798401,0.337000012397766,18.2779598236084,1664,YES,NO
0.0209999997168779,26,2.27999997138977,0.337000012397766,18.4007606506348,1664,YES,NO
0.0179999992251396,28,2.67499995231628,0.337000012397766,18.5193290710449,1664,YES,NO
0.0900000035762787,77,4.11100006103516,0.499000012874603,16.0613098144531,825,YES,NO
0.104000002145767,82,4.21199989318848,0.499000012874603,16.0812206268311,825,YES,NO
0.0970000028610229,84,2.90400004386902,0.499000012874603,16.0973796844482,935,YES,NO
0.133000001311302,90,2.8510000705719,0.499000012874603,16.1026802062988,1045,YES,NO
0.148000001907349,101,0.314000010490417,0.499000012874603,16.1037902832031,1045,YES,NO
0.108000002801418,103,3.18300008773804,0.499000012874603,16.1148300170898,1045,YES,NO
0.104000002145767,140,0.822000026702881,0.493000000715256,16.1316795349121,1045,YES,NO
0.231000006198883,39,-8.88199996948242,0.35699999332428,12.0212497711182,2695,YES,NO
0.224999994039536,38,6.29199981689453,0.35699999332428,12.1510896682739,2695,YES,NO
0.212999999523163,47,4.16499996185303,0.333000004291534,12.2862701416016,2695,YES,NO
0.0439999997615814,5,1.5900000333786,0.709999978542328,14.6622400283813,3100,YES,NO
0.0879999995231628,6,-1.26499998569489,0.709999978542328,14.7927103042603,3100,YES,NO
0.0439999997615814,13,-1.21700000762939,0.709999978542328,14.9237403869629,3162,YES,NO
0.0320000015199184,24,1.14499998092651,0.709999978542328,15.0579299926758,3162,YES,NO
0.100000001490116,26,-0.108000002801418,0.709999978542328,15.2124996185303,3162,YES,NO
0.0329999998211861,17,-3.71900010108948,0.709999978542328,15.3709096908569,3162,YES,NO
0.17399999499321,21,3.18199992179871,0.783999979496002,15.1367301940918,952,NO,NO
0.214000001549721,28,4.20599985122681,0.783999979496002,15.2534503936768,952,NO,NO
0.296000003814697,34,1.99199998378754,0.783999979496002,15.3755502700806,1020,NO,NO
0.326999992132187,42,1.61199998855591,0.783999979496002,15.4935398101807,1020,NO,NO
0.194999992847443,40,-1.12600004673004,0.783999979496002,15.6984796524048,1020,NO,NO
0.181999996304512,9,7.20699977874756,0.704999983310699,13.3430995941162,2500,YES,NO
0.28999999165535,16,9.67500019073486,0.704999983310699,13.5346097946167,2601,YES,NO
0.196999996900558,17,7.47499990463257,0.704999983310699,13.7118101119995,2703,YES,NO
0.142000004649162,27,3.72399997711182,0.704999983310699,13.8878297805786,2703,YES,NO
0.0869999974966049,40,-1.39100003242493,0.704999983310699,14.0600204467773,2703,YES,NO
0.0670000016689301,16,0.952000021934509,0.842000007629395,18.2497997283936,144,NO,NO
0.0560000017285347,25,5.26100015640259,0.842000007629395,18.3782596588135,144,NO,NO
0.0509999990463257,24,7.29300022125244,0.842000007629395,18.4979400634766,160,NO,NO
0.0529999993741512,31,4.10200023651123,0.842000007629395,18.6136608123779,176,NO,NO
0.063000001013279,35,-1.37600004673004,0.842000007629395,18.7227096557617,176,NO,NO
0.0309999994933605,38,0.123999997973442,0.842000007629395,18.8127403259277,176,NO,NO
0.0299999993294477,45,0.368000000715256,0.836000025272369,18.8858108520508,176,NO,NO
0.116999998688698,101,3.90700006484985,0.190999999642372,16.006160736084,1196,YES,NO
0.108000002801418,74,5.24100017547607,0.190999999642372,15.980899810791,1196,YES,NO
0.19200000166893,78,-2.51900005340576,0.187999993562698,15.9437398910522,1196,YES,NO
0.0410000011324883,2,-4.01800012588501,0.435999989509583,15.4453401565552,3944,YES,NO
0.0500000007450581,2,0.0540000014007092,0.435999989509583,15.544150352478,3944,YES,NO
0.0560000017285347,3,2.12899994850159,0.435999989509583,15.6403799057007,4080,YES,NO
0.0540000014007092,4,1.87999999523163,0.435999989509583,15.7559795379639,4216,YES,NO
0.0500000007450581,6,1.59700000286102,0.435999989509583,15.8799695968628,4216,YES,NO
0.0520000010728836,9,0.635999977588654,0.435999989509583,16.0145092010498,4216,YES,NO
0.0430000014603138,11,-0.83899998664856,0.435999989509583,16.1550998687744,4216,YES,NO
0.0780000016093254,2,-9.9060001373291,0.30799999833107,14.982720375061,240,NO,NO
0.0979999974370003,3,-2.68499994277954,0.30799999833107,15.0722703933716,240,NO,YES
0.0729999989271164,4,5.41400003433228,0.30799999833107,15.1184196472168,210,NO,NO
0.0689999982714653,4,1.42499995231628,0.30799999833107,15.233790397644,180,NO,NO
0.0949999988079071,5,1.86800003051758,0.30799999833107,15.3736600875854,180,NO,YES
0.0640000030398369,7,0.853999972343445,0.30799999833107,15.5178899765015,180,NO,YES
0.0640000030398369,8,-4.78399991989136,0.291000008583069,15.6503295898438,180,NO,YES
0.138999998569489,8,0.973999977111816,0.30799999833107,15.5776700973511,6586,NO,NO
0.178000003099442,11,3.55699992179871,0.30799999833107,15.6882400512695,6586,NO,NO
0.144999995827675,17,1.32299995422363,0.30799999833107,15.8222503662109,6586,NO,NO
0.168999999761581,24,6.58599996566772,0.30799999833107,15.978949546814,6675,NO,NO
0.0839999988675117,28,4.38899993896484,0.30799999833107,16.1157894134521,6675,NO,NO
0.152999997138977,33,-3.85999989509583,0.30799999833107,16.2564697265625,6675,NO,NO
0.178000003099442,32,-5.85200023651123,0.291000008583069,16.4023704528809,6675,NO,NO
0.0309999994933605,9,-5.44099998474121,0.495999991893768,12.5353803634644,343,YES,NO
0.0379999987781048,9,13.1890001296997,0.495999991893768,12.574179649353,441,YES,NO
0.0520000010728836,15,2.37899994850159,0.495999991893768,12.6443300247192,441,YES,NO
0.0199999995529652,25,0.114000000059605,0.495999991893768,12.7408103942871,441,YES,NO
0.0120000001043081,28,0.131999999284744,0.532999992370605,12.8479299545288,441,YES,NO
0.0799999982118607,4,-1.20000004768372,0.653999984264374,14.33251953125,4623,YES,NO
0.0949999988079071,7,2.38599991798401,0.653999984264374,14.4301595687866,4623,YES,NO
0.096000000834465,13,-0.987999975681305,0.653999984264374,14.5367603302002,4485,YES,NO
0.103000000119209,21,-0.141000002622604,0.653999984264374,14.6540603637695,4347,YES,NO
0.0850000008940697,24,-2.27800011634827,0.653999984264374,14.7698698043823,4347,YES,NO
0.0659999996423721,17,-1.68799996376038,0.653999984264374,14.8901700973511,4347,YES,NO
0.0900000035762787,3,-0.53600001335144,0.691999971866608,15.0196800231934,5893,NO,NO
0.0719999969005585,4,-2.1800000667572,0.691999971866608,15.1107902526855,5893,NO,NO
0.0599999986588955,6,-2.17499995231628,0.691999971866608,15.2092800140381,5893,NO,NO
0.150999993085861,13,-0.495000004768372,0.691999971866608,15.5524597167969,5810,NO,NO
0.141000002622604,15,-1.78100001811981,0.702000021934509,15.6792802810669,5810,NO,NO
0.112000003457069,31,2.46900010108948,0.869000017642975,15.9633102416992,420,NO,NO
0.143999993801117,36,1.98699998855591,0.869000017642975,16.0661697387695,420,NO,NO
0.204999998211861,45,-3.76799988746643,0.869000017642975,16.1509494781494,435,NO,NO
0.150000005960464,49,5.30000019073486,0.869000017642975,16.2263202667236,465,NO,NO
0.206000000238419,64,-2.31299996376038,0.869000017642975,16.3043308258057,465,NO,NO
0.239999994635582,71,4.48199987411499,0.869000017642975,16.3880500793457,465,NO,NO
0.195999994874001,66,5.57999992370605,0.870999991893768,16.4694805145264,465,NO,NO
0.0140000004321337,24,3.75,0.739000022411346,20.5227603912354,663,NO,NO
0.0149999996647239,55,1.91700005531311,0.739000022411346,20.6359596252441,624,NO,NO
0.0199999995529652,54,4.76300001144409,0.739000022411346,20.7043209075928,585,NO,NO
0.0209999997168779,46,5.22200012207031,0.739000022411346,20.7730197906494,585,NO,NO
0.0359999984502792,56,0.958999991416931,0.739000022411346,20.850040435791,585,NO,NO
0.0329999998211861,70,9.05300045013428,0.736999988555908,20.9083499908447,585,NO,NO
0.0850000008940697,18,1.50899994373322,0.842000007629395,16.7485198974609,42,NO,NO
0.0930000022053719,25,3.28299999237061,0.842000007629395,16.9066009521484,42,NO,NO
0.0890000015497208,39,3.14199995994568,0.842000007629395,17.0345096588135,49,NO,NO
0.0939999967813492,40,3.25099992752075,0.842000007629395,17.1439208984375,49,NO,YES
0.0829999968409538,48,0.149000003933907,0.842000007629395,17.2397708892822,49,NO,YES
0.125,58,2.12100005149841,0.842000007629395,17.3310508728027,49,NO,YES
0.0769999995827675,62,2.72699999809265,0.842999994754791,17.4213600158691,49,NO,YES
0.11599999666214,15,-0.707000017166138,0.782000005245209,13.9207696914673,4092,YES,NO
0.206000000238419,33,0.660000026226044,0.782000005245209,14.1850004196167,4092,YES,NO
0.523000001907349,89,2.24499988555908,0.782000005245209,14.327730178833,4092,YES,NO
0.486000001430511,86,6.68200016021729,0.782000005245209,14.4771699905396,4092,YES,NO
0.508000016212463,62,-3.97399997711182,0.782000005245209,14.6379299163818,4092,YES,NO
0.504999995231628,62,-3.23300004005432,0.804000020027161,14.7836303710938,4092,YES,YES
0.158999994397163,23,3.19400000572205,0.583000004291534,14.2089004516602,136,NO,NO
0.188999995589256,27,3.32699990272522,0.583000004291534,14.3642101287842,136,NO,NO
0.186000004410744,40,2.61100006103516,0.583000004291534,14.4925298690796,136,NO,NO
0.140000000596046,44,2.32500004768372,0.583000004291534,14.6414403915405,144,NO,NO
0.18299999833107,38,-3.09599995613098,0.583000004291534,14.7870502471924,144,NO,NO
0.166999995708466,41,1.88699996471405,0.583000004291534,14.9257202148438,144,NO,NO
0.209999993443489,48,1.75499999523163,0.587000012397766,15.0316095352173,144,NO,NO
0.131999999284744,48,5.76100015640259,0.583000004291534,13.2742300033569,1296,YES,NO
0.109999999403954,95,9.71300029754639,0.583000004291534,13.322850227356,1296,YES,NO
0.0860000029206276,93,4.05800008773804,0.583000004291534,13.3816499710083,1296,YES,NO
0.0469999983906746,89,5.09499979019165,0.583000004291534,13.4313201904297,1296,YES,NO
0.128000006079674,98,4.42999982833862,0.527999997138977,15.375340461731,48,NO,NO
0.096000000834465,82,2.73000001907349,0.527999997138977,15.4106502532959,48,NO,NO
0.100000001490116,80,1.13800001144409,0.527999997138977,15.4368801116943,48,NO,NO
0.108000002801418,105,2.05200004577637,0.527999997138977,15.4492502212524,54,NO,NO
0.118000000715256,106,2.68099999427795,0.527999997138977,15.4474897384644,54,NO,NO
0.0939999967813492,108,1.39900004863739,0.527999997138977,15.4525604248047,54,NO,NO
0.0869999974966049,116,1.75800001621246,0.527999997138977,15.469539642334,54,NO,NO
0.0549999997019768,14,-1.82799994945526,0.845000028610229,12.5461101531982,1224,NO,NO
0.0219999998807907,14,-6.01599979400635,0.845000028610229,12.8764600753784,1224,NO,NO
0.114000000059605,11,1.23300004005432,0.537000000476837,15.1520900726318,90,NO,YES
0.11599999666214,21,3.78800010681152,0.537000000476837,15.3023300170898,90,NO,NO
0.202999994158745,36,4.88500022888184,0.537000000476837,15.434700012207,90,NO,NO
0.0810000002384186,42,3.55999994277954,0.537000000476837,15.5554504394531,90,NO,NO
0.131999999284744,44,-2.08500003814697,0.537000000476837,15.6680498123169,90,NO,NO
0.0419999994337559,34,2.03500008583069,0.550000011920929,15.872579574585,90,NO,NO
0.112000003457069,19,1.70500004291534,0.714999973773956,15.4533395767212,371,YES,NO
0.111000001430511,21,2.34599995613098,0.714999973773956,15.6022596359253,371,YES,NO
0.221000000834465,41,7.97800016403198,0.714999973773956,15.7480497360229,424,YES,NO
0.204999998211861,53,3.88800001144409,0.714999973773956,15.8900699615479,424,YES,NO
0.237000003457069,57,-2.11500000953674,0.714999973773956,16.0236797332764,424,YES,NO
0.247999995946884,55,-1.11500000953674,0.714999973773956,16.1441497802734,424,YES,NO
0.218999996781349,50,0.782999992370605,0.717000007629395,16.2543697357178,424,YES,NO
0.0930000022053719,37,4.71299982070923,0.922999978065491,17.1961307525635,160,NO,NO
0.0719999969005585,46,2.5460000038147,0.922999978065491,17.3136196136475,160,NO,NO
0.0810000002384186,54,2.11899995803833,0.922999978065491,17.4070205688477,160,NO,NO
0.118000000715256,61,4.81599998474121,0.922999978065491,17.526029586792,155,NO,NO
0.0480000004172325,72,3.43300008773804,0.922999978065491,17.6551990509033,155,NO,NO
0.0419999994337559,84,-0.42399999499321,0.922999978065491,17.7752208709717,155,NO,NO
0.0350000001490116,80,0.648000001907349,0.921999990940094,17.8790493011475,155,NO,NO
0.195999994874001,18,3.95499992370605,0.433999985456467,14.9181098937988,112,NO,NO
0.158000007271767,23,0.800000011920929,0.433999985456467,15.095890045166,112,NO,NO
0.209000006318092,21,2.34299993515015,0.433999985456467,15.2269802093506,128,NO,YES
0.129999995231628,26,-0.207000002264977,0.433999985456467,15.3299798965454,128,NO,YES
0.0469999983906746,22,-0.0769999995827675,0.433999985456467,15.4311304092407,128,NO,YES
0.063000001013279,30,2.76099991798401,0.446000009775162,15.5492897033691,128,NO,NO
0.090999998152256,3,2.41599988937378,0.638999998569489,17.050609588623,4347,YES,NO
0.0649999976158142,6,0.409999996423721,0.638999998569489,17.1806297302246,4347,YES,YES
0.0780000016093254,9,0.665000021457672,0.638999998569489,17.310619354248,4278,YES,YES
0.103000000119209,12,1.01900005340576,0.638999998569489,17.4456195831299,4209,YES,YES
0.0700000002980232,15,-1.48199999332428,0.638999998569489,17.5848197937012,4209,YES,YES
0.046000000089407,16,1.5440000295639,0.638999998569489,17.7508602142334,4209,YES,YES
0.0689999982714653,12,0.368000000715256,0.642000019550323,17.8480491638184,4209,YES,NO
0.263000011444092,25,0.486999988555908,0.00700000021606684,13.0476398468018,4615,NO,NO
0.233999997377396,55,3.64599990844727,0.00700000021606684,13.1615800857544,4615,NO,NO
0.18299999833107,65,4.93900012969971,0.00700000021606684,13.2638597488403,4686,NO,NO
0.217999994754791,53,1.68099999427795,0.00700000021606684,13.3598003387451,4686,NO,NO
0.118000000715256,51,-1.90600001811981,0.00700000021606684,13.4545402526855,4686,NO,NO
0.165000006556511,62,3.99799990653992,0.00700000021606684,13.5089902877808,4686,NO,NO
0.14300000667572,64,0.806999981403351,0.00700000021606684,13.5848398208618,4686,NO,NO
0.0740000009536743,72,4.15899991989136,0.778999984264374,15.3337097167969,176,NO,NO
0.0710000023245811,98,4.37799978256226,0.778999984264374,15.342869758606,176,NO,NO
0.0439999997615814,83,3.3970000743866,0.778999984264374,15.3654098510742,192,NO,NO
0.0829999968409538,94,2.43099999427795,0.778999984264374,15.3799495697021,224,NO,NO
0.0579999983310699,98,2.09800004959106,0.778999984264374,15.4051504135132,224,NO,NO
0.034000001847744,106,3.08200001716614,0.778999984264374,15.42214012146,224,NO,NO
0.0509999990463257,108,-1.89699995517731,0.787000000476837,15.4463195800781,224,NO,NO
0.028999999165535,53,4.53200006484985,0.656000018119812,17.7023792266846,864,YES,NO
0.0309999994933605,71,4.61600017547607,0.656000018119812,17.7428607940674,864,YES,NO
0.0359999984502792,82,2.25300002098083,0.656000018119812,17.7801094055176,945,YES,NO
0.0439999997615814,77,2.65000009536743,0.656000018119812,17.8022708892822,999,YES,NO
0.0480000004172325,86,0.750999987125397,0.656000018119812,17.8259296417236,999,YES,NO
0.0399999991059303,96,2.60500001907349,0.656000018119812,17.8539009094238,999,YES,NO
0.0379999987781048,112,0.555999994277954,0.657999992370605,17.8784198760986,999,YES,NO
0.381000012159348,16,7.3769998550415,0.666999995708466,13.1123104095459,3657,NO,NO
0.342000007629395,12,7.17799997329712,0.666999995708466,13.1303300857544,3657,NO,NO
0.432000011205673,22,8.58600044250488,0.666999995708466,13.2929496765137,3657,NO,NO
0.340000003576279,8,3.69099998474121,0.467000007629395,12.9091701507568,2044,NO,NO
0.27700001001358,12,-0.0549999997019768,0.467000007629395,13.0476398468018,2044,NO,NO
0.437999993562698,15,2.02699995040894,0.467000007629395,13.2140302658081,2044,NO,NO
0.133000001311302,16,4.82499980926514,0.467000007629395,13.3707799911499,2044,NO,NO
0.197999998927116,23,-5.59000015258789,0.467000007629395,13.5211400985718,2044,NO,NO
0.119999997317791,22,0.764999985694885,0.467000007629395,13.7332201004028,2044,NO,NO
0.131999999284744,28,-1.66999995708466,0.550999999046326,13.9225702285767,2044,NO,NO
0.025000000372529,89,1.37199997901917,0.467000007629395,18.1808891296387,224,NO,NO
0.0260000005364418,106,2.69199991226196,0.467000007629395,18.1904201507568,228,NO,NO
0.0199999995529652,104,1.4650000333786,0.46000000834465,18.2178497314453,228,NO,NO
0.137999996542931,19,-0.247999995946884,0.574999988079071,15.8734703063965,5041,YES,NO
0.190999999642372,21,3.63499999046326,0.574999988079071,15.9688997268677,5041,YES,NO
0.254999995231628,45,-2.9449999332428,0.574999988079071,16.1014595031738,5112,YES,NO
0.209999993443489,50,1.31299996376038,0.574999988079071,16.189489364624,5184,YES,NO
0.172000005841255,40,-4.17799997329712,0.574999988079071,16.3507900238037,5184,YES,NO
0.135000005364418,45,2.6010000705719,0.574999988079071,16.5148601531982,5184,YES,NO
0.0469999983906746,57,7.64200019836426,0.52700001001358,15.9614400863647,50,NO,NO
0.0419999994337559,70,6.40199995040894,0.52700001001358,15.9894695281982,50,NO,NO
0.0610000006854534,87,4.16099977493286,0.52700001001358,16.0179405212402,50,NO,NO
0.0670000016689301,85,2.52500009536743,0.52700001001358,16.0817394256592,50,NO,NO
0.0689999982714653,92,1.06599998474121,0.52700001001358,16.1114692687988,50,NO,NO
0.0549999997019768,94,1.67599999904633,0.52700001001358,16.134069442749,50,NO,NO
0.046000000089407,99,1.00300002098083,0.527999997138977,16.1628799438477,50,NO,NO
0.119999997317791,10,1.40699994564056,0.635999977588654,15.3345899581909,704,YES,YES
0.109999999403954,9,2.59800004959106,0.635999977588654,15.4729795455933,704,YES,YES
0.12899999320507,12,1.99699997901917,0.635999977588654,15.6111001968384,704,YES,YES
0.14300000667572,20,2.77099990844727,0.635999977588654,15.7494897842407,768,YES,YES
0.0799999982118607,19,-4.16599988937378,0.635999977588654,15.8903198242188,768,YES,NO
0.115000002086163,23,0.351000010967255,0.635999977588654,16.0343894958496,768,YES,NO
